ocity,dcity,POP
211100,513300,0.48888892
211100,513400,0.69333336
211100,520100,25.7400007
211100,520200,0.868611117
211100,520300,4.873611259
211100,520400,0.677222258
211100,520500,1.098055608
211100,520600,0.762222244
211100,522300,0.241666686
211100,522600,0.431666679
211100,522700,0.945
211100,530100,36.49000089
211100,530300,1.644444502
211100,530400,0.27500001
211100,530500,0.241111108
211100,530600,0.140555558
211100,530700,1.950000078
211100,530800,0.02
211100,530900,0.013611108
211100,532300,0.062500005
211100,532500,0.613333364
211100,532600,0.153333341
211100,532800,2.150555617
211100,532900,2.70000009
211100,533100,0.231111114
211100,533300,0.000277778
211100,533400,0.099166661
211100,540100,24.62166717
211100,540200,0.202222228
211100,540300,0.002499999
211100,540400,0.095000004
211100,540500,0.006944445
211100,540600,0.033611116
211100,542500,0.017777776
211100,610100,209.2291703
211100,610200,0.099166661
211100,610300,3.960000144
211100,610400,11.52666698
211100,610500,15.8550004
211100,610600,10.1333336
211100,610700,3.93000012
211100,610800,64.89000155
211100,610900,1.111666686
211100,611000,0.34
211100,620100,35.06944525
211100,620200,0.27500001
211100,620300,0.039999996
211100,620400,0.525
211100,620500,4.80111124
211100,620600,0.35972223
211100,620700,0.560000028
211100,620800,0.339166674
211100,620900,3.098611165
211100,621000,3.937500105
211100,621100,0.4777778
211100,621200,0.465833355
211100,622900,0.548333352
211100,623000,0.013611108
211100,630100,12.4802781
211100,630200,0.380000016
211100,632200,0.02777778
211100,632300,0.000277778
211100,632500,0.025000002
211100,632600,0.013611108
211100,632700,0.017777776
211100,632800,2.436666724
211100,640100,29.77138961
211100,640200,1.124166711
211100,640300,1.683055588
211100,640400,0.349444452
211100,640500,0.803055561
211100,650100,37.6988897
211100,650200,0.27500001
211100,650400,0.30222224
211100,650500,1.495000023
211100,652300,0.523888898
211100,652700,0.0225
211100,652800,2.213333361
211100,652900,0.852222228
211100,653000,0.02777778
211100,653100,0.88111114
211100,653200,0.398611115
211100,654000,1.05
211100,654200,0.085
211100,654300,0.173611125
211100,659001,0.085
211100,659002,0.001111112
211100,659003,0.000277778
211100,659004,0.013611108
211100,659005,0.015555554
211100,659006,0.000277778
211200,110000,2765.787503
211200,120000,2118.622228
211200,130100,305.0791702
211200,130200,1352.933337
211200,130300,3455.941674
211200,130400,148.8491697
211200,130500,96.21055771
211200,130600,435.0597275
211200,130700,131.3780583
211200,130800,411.2333367
211200,130900,494.0680595
211200,131000,733.5486161
211200,131100,126.1247251
211200,140100,120.1666694
211200,140200,19.02166714
211200,140300,2.884444552
211200,140400,7.132222426
211200,140500,1.993333368
211200,140600,5.487222328
211200,140700,16.6291671
211200,140800,11.47500034
211200,140900,27.50000066
211200,141000,7.66111136
211200,141100,7.00000014
211200,150100,58.80555676
211200,150200,24.3750006
211200,150300,1.643333356
211200,150400,714.0819456
211200,150500,3600.826397
211200,150600,39.53250075
211200,150700,331.6430592
211200,150800,4.31666679
211200,150900,25.77666722
211200,152200,435.9722264
211200,152500,109.2000024
211200,152900,0.843888927
211200,210100,142685.3944
211200,210200,6352.520842
211200,210300,5512.513897
211200,210400,15754.31249
211200,210500,3530.665284
211200,210600,2173.169452
211200,210700,4639.048621
211200,210800,5788.393062
211200,210900,3440.023613
211200,211000,4309.838912
211200,211100,4016.520846
211200,211300,1458.986117
211200,211400,3282.870842
211200,220100,28641.04316
211200,220200,2768.322221
211200,220300,40444.6361
211200,220400,9961.255577
211200,220500,2109.395838
211200,220600,488.0633383
211200,220700,3851.662511
211200,220800,1176.415281
211200,222400,826.0152823
211200,230100,13556.60693
211200,230200,823.1763915
211200,230300,312.6841707
211200,230400,230.0372254
211200,230500,379.4986147
211200,230600,1094.898612
211200,230700,327.9116709
211200,230800,907.8361092
211200,230900,255.9150044
211200,231000,659.3319474
211200,231100,345.1277809
211200,231200,1954.169449
211200,232700,27.9922229
211200,310000,221.6825032
211200,320100,88.18333524
211200,320200,59.61666791
211200,320300,110.2691691
211200,320400,27.1338896
211200,320500,108.9688908
211200,320600,47.50027892
211200,320700,78.87000132
211200,320800,34.4888896
211200,320900,45.83500089
211200,321000,14.3366671
211200,321100,6.856666872
211200,321200,11.94666698
211200,321300,24.09638943
211200,330100,113.7613909
211200,330200,50.58666784
211200,330300,17.8888894
211200,330400,33.17111192
211200,330500,11.64416688
211200,330600,10.22666689
211200,330700,26.94972279
211200,330800,1.343333354
211200,330900,2.03194453
211200,331000,19.44583388
211200,331100,1.333333376
211200,340100,60.81944599
211200,340200,9.37333358
211200,340300,11.58888907
211200,340400,1.171666692
211200,340500,1.060833384
211200,340600,1.99388893
211200,340700,0.418055575
211200,340800,8.302777954
211200,341000,0.803055561
211200,341100,5.085000113
211200,341200,32.53500076
211200,341300,11.45527798
211200,341500,3.457222342
211200,341600,23.00666712
211200,341700,1.834166714
211200,341800,1.726666716
211200,350100,12.44638916
211200,350200,9.96666684
211200,350300,0.837777824
211200,350400,0.320833326
211200,350500,10.07416688
211200,350600,1.171111118
211200,350700,0.637500015
211200,350800,0.55
211200,350900,0.641666676
211200,360100,23.29166724
211200,360200,0.46666668
211200,360300,0.465833355
211200,360400,3.690833402
211200,360500,0.046666668
211200,360600,0.09
211200,360700,4.582777941
211200,360800,1.850000074
211200,360900,3.74805567
211200,361000,0.72
211200,361100,1.108333365
211200,370100,304.9511152
211200,370200,446.0097261
211200,370300,124.4327803
211200,370400,33.00555648
211200,370500,119.0019467
211200,370600,145.9575027
211200,370700,393.7944478
211200,370800,159.5088923
211200,370900,80.8350019
211200,371000,83.09722391
211200,371100,50.21666792
211200,371300,304.0411148
211200,371400,227.4800041
211200,371500,119.4444471
211200,371600,165.077781
211200,371700,82.28889096
211200,410100,184.0872259
211200,410200,14.28944484
211200,410300,31.597223
211200,410400,9.350000289
211200,410500,25.8944451
211200,410600,2.260277848
211200,410700,31.29000084
211200,410800,8.360000208
211200,410900,32.23166755
211200,411000,8.691666915
211200,411100,2.862222304
211200,411200,1.820000016
211200,411300,14.01666709
211200,411400,38.5002786
211200,411500,7.573611318
211200,411600,33.91500095
211200,411700,34.3888894
211200,419001,0.26444446
211200,420100,84.06000212
211200,420200,0.53333336
211200,420300,1.15000002
211200,420500,2.768888968
211200,420600,6.10277798
211200,420700,0.140000007
211200,420800,1.93750005
211200,420900,8.10666688
211200,421000,2.300555592
211200,421100,4.0000001
211200,421200,0.339166674
211200,421300,1.89583335
211200,422800,0.650000025
211200,429004,0.054166671
211200,429005,0.07083333
211200,429006,0.547777808
211200,429021,0.004444444
211200,430100,53.84000131
211200,430200,1.571666682
211200,430300,0.574444464
211200,430400,1.186111145
211200,430500,0.597222227
211200,430600,2.440833372
211200,430700,3.177500031
211200,430800,2.118333388
211200,430900,0.411666692
211200,431000,0.662500035
211200,431100,0.330555548
211200,431200,0.311111104
211200,431300,0.339166674
211200,433100,0.465833355
211200,440100,93.33444663
211200,440200,0.637500015
211200,440300,55.53166791
211200,440400,5.310000118
211200,440500,0.609166681
211200,440600,14.3888893
211200,440700,0.73611115
211200,440800,5.600000112
211200,440900,0.225555568
211200,441200,0.662500035
211200,441300,4.908333498
211200,441400,0.55
211200,441500,0.054444446
211200,441600,0.2025
211200,441700,0.33
211200,441800,1.617222238
211200,441900,23.35333394
211200,442000,2.026666692
211200,445100,0.11666666
211200,445200,0.19444445
211200,445300,0.02777778
211200,450100,29.12083398
211200,450200,1.53611115
211200,450300,6.71666684
211200,450400,0.140555558
211200,450500,3.974444586
211200,450600,1.35000006
211200,450700,0.195
211200,450800,0.07083333
211200,450900,0.33
211200,451000,0.266944441
211200,451100,0.02777778
211200,451200,0.390000024
211200,451300,0.02777778
211200,451400,0.301388882
211200,460100,16.126667
211200,460200,36.09722304
211200,460300,0.002499999
211200,460400,0.07111112
211200,469001,0.017777776
211200,469002,0.28333335
211200,469005,0.006944445
211200,469006,0.337777792
211200,469007,0.204444447
211200,469021,0.000277778
211200,469022,0.001666666
211200,469023,0.054166671
211200,469024,0.002499999
211200,469025,0.02
211200,469026,0.005555556
211200,469027,0.07083333
211200,469028,0.09
211200,469029,0.02
211200,469030,0.000277778
211200,500000,62.23555701
211200,510100,98.57250236
211200,510300,0.241111108
211200,510400,0.050555557
211200,510500,0.100277782
211200,510600,1.048888902
211200,510700,3.58222228
211200,510800,0.339166674
211200,510900,0.25000002
211200,511000,3.875555604
211200,511100,0.536666676
211200,511300,2.683333364
211200,511400,0.598888884
211200,511500,0.60000003
211200,511600,0.37916669
211200,511700,1.073333352
211200,511800,0.094444452
211200,511900,0.284444448
211200,512000,0.18
211200,513200,0.105555564
211200,513300,0.153333341
211200,513400,0.357500022
211200,520100,35.64000079
211200,520200,0.249722219
211200,520300,3.35500011
211200,520400,0.549444454
211200,520500,0.411666692
211200,520600,0.233333352
211200,522300,0.217500012
211200,522600,0.202222228
211200,522700,0.284444448
211200,530100,29.41555615
211200,530300,0.8925
211200,530400,0.146666674
211200,530500,0.100277782
211200,530600,0.20833335
211200,530700,0.823333368
211200,530800,0.284166677
211200,530900,0.08
211200,532300,0.100277782
211200,532500,11.99666688
211200,532600,0.145833345
211200,532800,1.76944446
211200,532900,0.912777819
211200,533100,0.100000008
211200,533300,0.002499999
211200,533400,0.006944445
211200,540100,16.69027813
211200,540200,0.013611108
211200,540300,0.128333331
211200,540400,0.054444446
211200,540500,0.002499999
211200,540600,0.02777778
211200,542500,0.02
211200,610100,126.3600025
211200,610200,0.036666663
211200,610300,0.69333336
211200,610400,3.774722353
211200,610500,7.130000184
211200,610600,1.854166725
211200,610700,0.912777819
211200,610800,19.9000004
211200,610900,0.571666662
211200,611000,0.166111106
211200,620100,9.24555573
211200,620200,0.033611116
211200,620300,0.025000002
211200,620400,0.110833327
211200,620500,0.868611117
211200,620600,0.1875
211200,620700,0.28333335
211200,620800,0.411111107
211200,620900,0.678888915
211200,621000,33.9533341
211200,621100,0.134166669
211200,621200,0.11666666
211200,622900,0.366666663
211200,623000,0.013611108
211200,630100,3.900000096
211200,630200,0.128333331
211200,632200,0.010000002
211200,632300,0.004444444
211200,632500,0.013611108
211200,632600,0.002499999
211200,632700,0.001111112
211200,632800,0.666666672
211200,640100,11.44750027
211200,640200,0.621111135
211200,640300,0.702777788
211200,640400,0.105555564
211200,640500,0.28333335
211200,650100,23.89444493
211200,650200,0.039999996
211200,650400,0.466944449
211200,650500,0.464444474
211200,652300,0.327222236
211200,652700,0.0225
211200,652800,0.666666672
211200,652900,0.257777781
211200,653000,0.02777778
211200,653100,0.478333347
211200,653200,0.075555552
211200,654000,0.30222224
211200,654200,1.24444448
211200,654300,0.128333331
211200,659001,0.08
211200,659002,0.006666668
211200,659004,0.001111112
211200,659005,0.001111112
211300,110000,8590.275
211300,120000,2300.209726
211300,130100,357.294447
211300,130200,3908.947235
211300,130300,2743.887508
211300,130400,206.4000035
211300,130500,108.4222246
211300,130600,769.1361136
211300,130700,1612.387502
211300,130800,14627.78054
211300,130900,531.9875033
211300,131000,1347.255557
211300,131100,134.1711137
211300,140100,67.03055697
211300,140200,138.1105582
211300,140300,2.255000082
211300,140400,6.926111309
211300,140500,1.308888944
211300,140600,26.33583407
211300,140700,35.48444518
211300,140800,8.341666905
211300,140900,50.91750112
211300,141000,7.102222328
211300,141100,7.035000134
211300,150100,412.5513926
211300,150200,231.3116702
211300,150300,12.39333362
211300,150400,41920.85831
211300,150500,2688.934726
211300,150600,217.20167
211300,150700,105.3733356
211300,150800,65.19861274
211300,150900,345.597782
211300,152200,219.1377808
211300,152500,888.673615
211300,152900,6.62916681
211300,210100,19362.9458
211300,210200,4774.706952
211300,210300,4419.744467
211300,210400,1109.600003
211300,210500,782.9250033
211300,210600,906.4166669
211300,210700,27647.63473
211300,210800,3326.975007
211300,210900,11209.9611
211300,211000,1575.583334
211300,211100,5685.483349
211300,211200,1665.920836
211300,211400,21469.90842
211300,220100,1852.375004
211300,220200,454.2222257
211300,220300,1114.061112
211300,220400,208.5475037
211300,220500,342.1600033
211300,220600,139.7938918
211300,220700,320.3888937
211300,220800,159.3555588
211300,222400,143.6400027
211300,230100,1018.856947
211300,230200,146.3861141
211300,230300,35.55500083
211300,230400,8.74000023
211300,230500,21.14166724
211300,230600,228.1605593
211300,230700,19.01250039
211300,230800,69.0833346
211300,230900,11.87083359
211300,231000,119.8022244
211300,231100,22.93333384
211300,231200,190.1222249
211300,232700,2.346111184
211300,310000,107.2211134
211300,320100,42.31111219
211300,320200,21.65472262
211300,320300,46.80833434
211300,320400,21.34055615
211300,320500,39.34000098
211300,320600,16.5544449
211300,320700,22.16083381
211300,320800,10.70888908
211300,320900,12.6294447
211300,321000,3.767500044
211300,321100,2.128611155
211300,321200,5.225000076
211300,321300,4.990833484
211300,330100,52.90277908
211300,330200,9.79166685
211300,330300,6.306666828
211300,330400,9.71111128
211300,330500,1.397777808
211300,330600,2.70000009
211300,330700,10.77805581
211300,330800,0.633055589
211300,330900,0.748611122
211300,331000,8.06361127
211300,331100,0.361666677
211300,340100,43.15055668
211300,340200,1.880000064
211300,340300,2.964444516
211300,340400,0.633055589
211300,340500,0.390000024
211300,340600,0.843888927
211300,340700,0.140555558
211300,340800,2.35416675
211300,341000,0.498333342
211300,341100,1.440000064
211300,341200,59.49805679
211300,341300,3.541666746
211300,341500,2.286666732
211300,341600,6.10277798
211300,341700,0.665833349
211300,341800,1.253888916
211300,350100,9.825277977
211300,350200,9.175833524
211300,350300,0.651666682
211300,350400,0.561388908
211300,350500,2.75000004
211300,350600,0.998888934
211300,350700,0.561388908
211300,350800,0.088888896
211300,350900,0.5125
211300,360100,8.222500143
211300,360200,0.293333344
211300,360300,0.140000007
211300,360400,0.762222244
211300,360500,0.088888896
211300,360600,0.025000002
211300,360700,2.365000086
211300,360800,0.421388893
211300,360900,1.270833374
211300,361000,0.241666686
211300,361100,1.28333334
211300,370100,196.3347256
211300,370200,162.4350029
211300,370300,71.83750172
211300,370400,16.00000032
211300,370500,60.59777919
211300,370600,72.65805709
211300,370700,207.6158368
211300,370800,85.15333531
211300,370900,42.42333443
211300,371000,21.59583378
211300,371100,14.7500003
211300,371300,146.9305588
211300,371400,137.277781
211300,371500,84.18111315
211300,371600,94.26222449
211300,371700,58.09861246
211300,410100,153.425003
211300,410200,19.24722266
211300,410300,37.48250102
211300,410400,6.527777875
211300,410500,18.35222258
211300,410600,1.114444451
211300,410700,24.2311117
211300,410800,5.648889068
211300,410900,19.14750041
211300,411000,4.80111124
211300,411100,2.40833339
211300,411200,4.262222272
211300,411300,23.86083382
211300,411400,17.20444488
211300,411500,9.353611346
211300,411600,16.64000045
211300,411700,10.0000002
211300,419001,0.69
211300,420100,93.4150022
211300,420200,1.685555572
211300,420300,4.98333341
211300,420500,1.590833364
211300,420600,5.635000098
211300,420700,0.066666675
211300,420800,0.339166674
211300,420900,0.597222227
211300,421000,5.718611283
211300,421100,1.28
211300,421200,0.70000002
211300,421300,1.076666673
211300,422800,0.621111135
211300,429004,0.1875
211300,429005,0.022222224
211300,429006,0.017777776
211300,429021,0.000277778
211300,430100,29.583334
211300,430200,0.320833326
211300,430300,0.32
211300,430400,0.7916667
211300,430500,0.411666692
211300,430600,0.612499995
211300,430700,7.32888904
211300,430800,0.7916667
211300,430900,1.24444448
211300,431000,0.735
211300,431100,1.312500042
211300,431200,0.598888884
211300,431300,1.680000048
211300,433100,0.48888892
211300,440100,37.98666749
211300,440200,0.16666668
211300,440300,21.53500058
211300,440400,0.650000025
211300,440500,36.0000009
211300,440600,7.35000014
211300,440700,0.637500015
211300,440800,0.573333362
211300,440900,0.122499993
211300,441200,0.32
211300,441300,10.38666694
211300,441400,0.195
211300,441500,0.025000002
211300,441600,0.25833333
211300,441700,0.002499999
211300,441800,1.274444472
211300,441900,9.881666872
211300,442000,0.666666672
211300,445100,0.100000008
211300,445200,0.186666672
211300,445300,0.033611116
211300,450100,15.70805596
211300,450200,1.812500025
211300,450300,1.800000072
211300,450400,0.017777776
211300,450500,0.535277796
211300,450600,0.298055562
211300,450700,0.128333331
211300,450800,0.058333338
211300,450900,0.066666675
211300,451000,0.18055555
211300,451100,0.116111109
211300,451200,0.080277774
211300,451300,0.00972222
211300,451400,0.128333331
211300,460100,2.150555617
211300,460200,7.004444672
211300,460300,0.002499999
211300,460400,0.013611108
211300,469001,0.006944445
211300,469002,0.02
211300,469005,0.001111112
211300,469006,0.02777778
211300,469007,0.003333333
211300,469022,0.000277778
211300,469024,0.004444444
211300,469025,0.000277778
211300,469028,0.07111112
211300,469029,0.000277778
211300,469030,0.001111112
211300,500000,58.20000146
211300,510100,80.6172239
211300,510300,0.126666673
211300,510400,0.013611108
211300,510500,0.145833345
211300,510600,0.501111143
211300,510700,1.931111155
211300,510800,0.301388882
211300,510900,0.240000003
211300,511000,0.247500009
211300,511100,0.339166674
211300,511300,0.696666696
211300,511400,0.160000008
211300,511500,0.427777805
211300,511600,0.217500012
211300,511700,0.390000024
211300,511800,0.033611116
211300,511900,0.311666685
211300,512000,0.0225
211300,513200,4.425833484
211300,513300,0.066666675
211300,513400,0.265833343
211300,520100,5.828889038
211300,520200,0.241111108
211300,520300,1.326111118
211300,520400,0.11666666
211300,520500,0.31
211300,520600,0.292777795
211300,522300,0.057777785
211300,522600,0.33
211300,522700,0.210000006
211300,530100,6.149722426
211300,530300,0.824444468
211300,530400,0.039999996
211300,530500,0.080277774
211300,530600,0.128333331
211300,530700,0.476666697
211300,530800,0.050555557
211300,530900,0.043333332
211300,532300,0.039999996
211300,532500,0.281944438
211300,532600,0.095000004
211300,532800,0.46666668
211300,532900,0.916666685
211300,533100,0.062500005
211300,533300,0.001111112
211300,533400,0.058333338
211300,540100,13.56388929
211300,540200,0.104999994
211300,540300,0.003333333
211300,540400,0.02
211300,540500,0.004444444
211300,540600,0.010000002
211300,542500,0.010000002
211300,610100,197.1238912
211300,610200,0.036666663
211300,610300,0.9975
211300,610400,2.00555564
211300,610500,3.879166725
211300,610600,4.457222285
211300,610700,0.706666704
211300,610800,53.26916796
211300,610900,1.124166711
211300,611000,0.358888904
211300,620100,26.82916722
211300,620200,0.475
211300,620300,0.075555552
211300,620400,0.7916667
211300,620500,0.36944446
211300,620600,0.598888884
211300,620700,0.81944445
211300,620800,0.159722235
211300,620900,3.4444445
211300,621000,1.586666712
211300,621100,0.399999996
211300,621200,0.110833327
211300,622900,0.095000004
211300,623000,0.02777778
211300,630100,15.19666698
211300,630200,0.105555564
211300,632200,0.039999996
211300,632300,0.001111112
211300,632500,0.025000002
211300,632600,0.004444444
211300,632700,0.013611108
211300,632800,0.953333368
211300,640100,36.19583424
211300,640200,2.556111178
211300,640300,1.073333352
211300,640400,1.136666708
211300,640500,0.86111115
211300,650100,75.16250186
211300,650200,0.159722235
211300,650400,0.476666697
211300,650500,3.871111192
211300,652300,1.735555595
211300,652700,0.050555557
211300,652800,1.921111128
211300,652900,1.05000003
211300,653000,0.015555554
211300,653100,1.624444452
211300,653200,0.328888896
211300,654000,1.514166705
211300,654200,0.600555576
211300,654300,0.217500012
211300,659001,0.247500009
211300,659002,0.006944445
211300,659003,0.000277778
211300,659004,0.0225
211300,659005,0.003333333
211300,659007,0.000277778
211400,110000,29961.93746
211400,120000,26436.74726
211400,130100,2454.422225
211400,130200,25643.68333
211400,130300,89215.53044
211400,130400,1616.645836
211400,130500,806.9541673
211400,130600,4332.245838
211400,130700,691.4722253
211400,130800,2800.259728
211400,130900,8288.541665
211400,131000,8049.770827
211400,131100,1271.011111
211400,140100,606.8125051
211400,140200,280.9522265
211400,140300,110.8850023
211400,140400,121.0644469
211400,140500,42.06111206
211400,140600,88.29333542
211400,140700,295.4322258
211400,140800,135.2375028
211400,140900,345.35667
211400,141000,123.0500025
211400,141100,127.9580581
211400,150100,271.8530597
211400,150200,169.937781
211400,150300,7.35000014
211400,150400,3566.455562
211400,150500,2512.720836
211400,150600,195.0527805
211400,150700,521.9500037
211400,150800,24.98555611
211400,150900,110.0847245
211400,152200,443.0688924
211400,152500,188.7916697
211400,152900,3.61527782
211400,210100,42630.7832
211400,210200,9684.768052
211400,210300,9449.444449
211400,210400,2915.640285
211400,210500,2255.193062
211400,210600,3028.384733
211400,210700,78055.25011
211400,210800,8264.715283
211400,210900,6457.356945
211400,211000,4169.618066
211400,211100,16589.75694
211400,211200,3505.115289
211400,211300,22678.56528
211400,220100,9656.581923
211400,220200,2563.618058
211400,220300,3670.581956
211400,220400,893.236111
211400,220500,1776.536112
211400,220600,747.438893
211400,220700,1936.527785
211400,220800,814.659725
211400,222400,1012.773612
211400,230100,7504.501412
211400,230200,1330.425004
211400,230300,412.0444474
211400,230400,170.137502
211400,230500,261.4733372
211400,230600,1756.359725
211400,230700,217.7000035
211400,230800,617.6611154
211400,230900,211.610559
211400,231000,952.9541684
211400,231100,270.6497261
211400,231200,1338.434727
211400,232700,52.90277908
211400,310000,898.406947
211400,320100,452.9041695
211400,320200,327.4988921
211400,320300,696.4402794
211400,320400,256.2155596
211400,320500,531.2777816
211400,320600,314.6577809
211400,320700,587.9541702
211400,320800,223.0000034
211400,320900,353.4844484
211400,321000,153.2691696
211400,321100,73.64500175
211400,321200,136.7050027
211400,321300,203.4000029
211400,330100,487.4777812
211400,330200,215.2963925
211400,330300,126.0650027
211400,330400,231.6800033
211400,330500,87.20500171
211400,330600,76.72500139
211400,330700,159.8866696
211400,330800,21.21777826
211400,330900,27.94166739
211400,331000,154.5800033
211400,331100,14.11083365
211400,340100,374.2263923
211400,340200,71.07000155
211400,340300,137.2750024
211400,340400,31.90805638
211400,340500,22.47000064
211400,340600,45.29389001
211400,340700,8.188889142
211400,340800,119.2638901
211400,341000,18.05277825
211400,341100,86.64666878
211400,341200,270.6366701
211400,341300,119.7288916
211400,341500,50.62555672
211400,341600,192.9000031
211400,341700,23.67888945
211400,341800,26.3388895
211400,350100,104.5250023
211400,350200,53.12083451
211400,350300,8.476111322
211400,350400,8.476111322
211400,350500,91.05444645
211400,350600,18.055556
211400,350700,8.111111322
211400,350800,6.56250012
211400,350900,15.8958338
211400,360100,161.7244475
211400,360200,13.90000032
211400,360300,2.723333362
211400,360400,42.43333432
211400,360500,3.575000088
211400,360600,4.728888976
211400,360700,44.6344454
211400,360800,12.15805577
211400,360900,27.47222281
211400,361000,11.70000029
211400,361100,24.4408339
211400,370100,2086.279168
211400,370200,1907.733342
211400,370300,1063.0625
211400,370400,333.1638926
211400,370500,1368.547224
211400,370600,703.1319445
211400,370700,2691.875004
211400,370800,935.8194463
211400,370900,647.5708356
211400,371000,395.4455585
211400,371100,374.0236158
211400,371300,2031.630559
211400,371400,1887.759729
211400,371500,852.0722217
211400,371600,2474.801392
211400,371700,720.1652809
211400,410100,1106.96389
211400,410200,239.2216702
211400,410300,264.3850031
211400,410400,113.3333359
211400,410500,311.6694474
211400,410600,53.46805674
211400,410700,311.9277809
211400,410800,137.1763918
211400,410900,393.6930592
211400,411000,108.455558
211400,411100,69.62944603
211400,411200,35.03694528
211400,411300,202.9211149
211400,411400,313.7333367
211400,411500,125.2527802
211400,411600,335.7550043
211400,411700,275.2622251
211400,419001,14.98277818
211400,420100,532.0888926
211400,420200,12.41777803
211400,420300,27.79166728
211400,420500,48.53000101
211400,420600,108.7625026
211400,420700,3.583611165
211400,420800,27.16194511
211400,420900,58.52944578
211400,421000,76.24500163
211400,421100,45.76083443
211400,421200,9.831111392
211400,421300,51.70000132
211400,422800,12.37333366
211400,429004,2.69944454
211400,429005,1.095555562
211400,429006,8.09944458
211400,429021,0.105555564
211400,430100,328.5000037
211400,430200,11.41166695
211400,430300,10.39500022
211400,430400,14.64833365
211400,430500,8.861111385
211400,430600,30.98944528
211400,430700,36.89833429
211400,430800,23.29166724
211400,430900,8.015277955
211400,431000,11.85277808
211400,431100,4.940000076
211400,431200,14.24305593
211400,431300,5.73333348
211400,433100,6.636666828
211400,440100,457.3652812
211400,440200,4.480000112
211400,440300,281.8977813
211400,440400,24.08083385
211400,440500,13.42500036
211400,440600,81.13777944
211400,440700,12.04000034
211400,440800,43.86000103
211400,440900,3.886666808
211400,441200,6.047500164
211400,441300,37.91166758
211400,441400,2.090000076
211400,441500,6.861666774
211400,441600,2.640000088
211400,441700,0.705
211400,441800,9.222500187
211400,441900,164.4133364
211400,442000,12.39833356
211400,445100,0.945
211400,445200,3.484444488
211400,445300,0.20833335
211400,450100,116.1077804
211400,450200,17.85472258
211400,450300,58.80000118
211400,450400,0.585277773
211400,450500,25.53777845
211400,450600,10.73777806
211400,450700,5.193333498
211400,450800,0.960000012
211400,450900,2.080000026
211400,451000,1.390277785
211400,451100,1.079444496
211400,451200,1.571666682
211400,451300,0.339166674
211400,451400,4.920000156
211400,460100,86.00500175
211400,460200,116.0000019
211400,460300,0.004444444
211400,460400,0.420000012
211400,469001,0.100277782
211400,469002,1.04
211400,469005,0.105555564
211400,469006,0.924444456
211400,469007,1.92500007
211400,469021,0.010000002
211400,469022,0.004444444
211400,469023,0.089722226
211400,469024,0.001111112
211400,469025,0.029999997
211400,469026,0.006944445
211400,469027,0.470000016
211400,469028,0.647777812
211400,469029,0.277500006
211400,469030,0.006944445
211400,500000,301.2263926
211400,510100,394.4027831
211400,510300,2.738888955
211400,510400,0.72
211400,510500,6.343333524
211400,510600,9.143889107
211400,510700,27.51833402
211400,510800,5.740000164
211400,510900,3.593333464
211400,511000,2.991388968
211400,511100,6.125000112
211400,511300,47.75333442
211400,511400,5.740000182
211400,511500,7.078333516
211400,511600,4.995833406
211400,511700,12.23750022
211400,511800,1.038888895
211400,511900,9.383889081
211400,512000,0.86111115
211400,513200,1.274444472
211400,513300,0.597222227
211400,513400,4.034166804
211400,520100,85.56500207
211400,520200,2.20944449
211400,520300,21.47000045
211400,520400,2.694722331
211400,520500,9.457778048
211400,520600,5.580000124
211400,522300,2.945000031
211400,522600,6.513889008
211400,522700,6.138333545
211400,530100,109.6977802
211400,530300,5.91555569
211400,530400,1.637777815
211400,530500,0.750833373
211400,530600,3.871666734
211400,530700,9.360000288
211400,530800,0.72
211400,530900,0.217500012
211400,532300,0.55555556
211400,532500,2.95055566
211400,532600,1.124166711
211400,532800,9.204166839
211400,532900,7.720000128
211400,533100,1.49861114
211400,533300,0.0225
211400,533400,0.255000015
211400,540100,42.29277878
211400,540200,0.466944449
211400,540300,0.06222223
211400,540400,0.054444446
211400,540500,0.025000002
211400,540600,0.07111112
211400,542500,0.12222222
211400,610100,620.7027805
211400,610200,0.706666704
211400,610300,21.25500044
211400,610400,56.70889016
211400,610500,81.70139088
211400,610600,43.13416784
211400,610700,19.60750058
211400,610800,167.0958367
211400,610900,7.002222344
211400,611000,4.08333345
211400,620100,110.9222245
211400,620200,0.48888892
211400,620300,0.159722235
211400,620400,2.970833385
211400,620500,5.31055569
211400,620600,2.640000088
211400,620700,2.05833342
211400,620800,2.744166726
211400,620900,3.768888936
211400,621000,10.24722252
211400,621100,3.061111185
211400,621200,1.470277815
211400,622900,1.973333358
211400,623000,0.104999994
211400,630100,45.33333451
211400,630200,0.78
211400,632200,0.075555552
211400,632300,0.006944445
211400,632500,0.20833335
211400,632600,0.002499999
211400,632700,0.128333331
211400,632800,4.480000112
211400,640100,77.80222386
211400,640200,3.862500103
211400,640300,6.960555764
211400,640400,1.15000002
211400,640500,2.755277889
211400,650100,70.1344462
211400,650200,0.202222228
211400,650400,0.51111112
211400,650500,2.194444462
211400,652300,1.26
211400,652700,0.11111112
211400,652800,3.478888945
211400,652900,1.462500065
211400,653000,0.07083333
211400,653100,1.676388952
211400,653200,0.88611116
211400,654000,1.1666667
211400,654200,0.45555556
211400,654300,0.32
211400,659001,0.398611115
211400,659002,0.011666664
211400,659003,0.000277778
211400,659004,0.010000002
211400,659005,0.000277778
211400,659006,0.000277778
211400,659008,0.001111112
211400,659009,0.000277778
220100,110000,5039.534724
220100,120000,2588.154176
